Date,Nilai
2020-11-06 12:43:30.157710,1.18189
2020-11-06 12:44:00.218462,1.18189
2020-11-06 12:44:30.284215,1.18194
2020-11-06 12:45:00.345431,1.18189
2020-11-06 12:45:30.400182,1.18187
2020-11-06 12:46:00.457933,1.18182
2020-11-06 12:46:30.516685,1.18179
2020-11-06 12:47:00.575437,1.18183
2020-11-06 12:47:30.635190,1.18173
2020-11-06 12:48:00.695942,1.18175
