Date,Nilai
2020-11-06 12:13:33.665127,1.18241
2020-11-06 12:14:00.702557,1.18241
2020-11-06 12:14:37.212683,1.18241
2020-11-06 12:15:00.238891,1.18241
2020-11-06 12:15:30.298754,1.18259
2020-11-06 12:16:00.357541,1.18267
2020-11-06 12:16:30.417919,1.18258
2020-11-06 12:17:00.473927,1.18253
2020-11-06 12:17:30.546686,1.18251
2020-11-06 12:18:00.605438,1.18254
