Date,Nilai
2020-11-06 12:28:31.089820,1.18241
2020-11-06 12:29:00.157350,1.18234
2020-11-06 12:29:30.221102,1.18225
2020-11-06 12:30:00.280490,1.18222
2020-11-06 12:30:30.342243,1.18228
2020-11-06 12:31:00.411997,1.18225
2020-11-06 12:31:30.475751,1.18216
2020-11-06 12:32:00.535502,1.18204
2020-11-06 12:32:30.597256,1.1819600000000001
2020-11-06 12:33:00.656008,1.18194
