Date,Nilai
2020-11-06 09:45:00.767394,1.18214
2020-11-06 09:45:30.831286,1.18219
2020-11-06 09:46:00.895122,1.18214
2020-11-06 09:46:30.949890,1.18215
2020-11-06 09:47:01.006641,1.18215
2020-11-06 09:47:30.065169,1.18213
2020-11-06 09:48:00.119920,1.18212
2020-11-06 09:48:30.187674,1.18221
2020-11-06 09:49:00.250227,1.1822
2020-11-06 09:49:30.310613,1.18221
