Date,Nilai
2020-11-06 10:35:00.913210,1.1824299999999999
2020-11-06 10:35:30.975130,1.1824299999999999
2020-11-06 10:36:01.038542,1.18245
2020-11-06 10:36:30.106916,1.18242
2020-11-06 10:37:00.174271,1.18252
2020-11-06 10:37:30.238553,1.18248
2020-11-06 10:38:00.299411,1.18241
2020-11-06 10:38:30.362857,1.18255
2020-11-06 10:39:00.430391,1.18255
2020-11-06 10:39:30.498450,1.1826
