Date,Nilai
2020-11-06 11:05:00.316097,1.1823299999999999
2020-11-06 11:05:30.388579,1.18236
2020-11-06 11:06:00.449888,1.18234
2020-11-06 11:06:30.509348,1.18232
2020-11-06 11:07:00.574486,1.18218
2020-11-06 11:07:30.640543,1.18222
2020-11-06 11:08:00.709748,1.18225
2020-11-06 11:08:30.778131,1.18218
2020-11-06 11:09:00.843061,1.18212
2020-11-06 11:09:30.908746,1.18206
