Date,Nilai
2020-11-06 10:55:00.865645,1.18241
2020-11-06 10:55:30.935776,1.18238
2020-11-06 10:56:00.998649,1.18241
2020-11-06 10:56:30.063787,1.18238
2020-11-06 10:57:00.126708,1.18238
2020-11-06 10:57:30.189594,1.1824
2020-11-06 10:58:00.252214,1.18239
2020-11-06 10:58:30.314841,1.18236
2020-11-06 10:59:00.381493,1.18239
2020-11-06 10:59:30.441874,1.18242
