Date,Nilai
2020-11-06 12:33:30.792777,1.18195
2020-11-06 12:34:00.851529,1.18194
2020-11-06 12:34:30.915282,1.18192
2020-11-06 12:35:00.973688,1.18192
2020-11-06 12:35:31.033440,1.18193
2020-11-06 12:36:00.092967,1.18194
2020-11-06 12:36:30.157721,1.1819
2020-11-06 12:37:00.220474,1.18186
2020-11-06 12:37:30.283227,1.18182
2020-11-06 12:38:00.341979,1.18177
