Date,Nilai
2020-11-06 10:20:00.675136,1.18289
2020-11-06 10:20:30.742195,1.18296
2020-11-06 10:21:00.811036,1.18287
2020-11-06 10:21:30.875312,1.18288
2020-11-06 10:22:00.943614,1.18308
2020-11-06 10:22:31.009904,1.18316
2020-11-06 10:23:00.073573,1.18326
2020-11-06 10:23:30.141748,1.18326
2020-11-06 10:24:00.210591,1.1832
2020-11-06 10:24:30.278691,1.18323
