Date,Nilai
2020-11-06 11:40:00.433947,1.18241
2020-11-06 11:40:30.497700,1.18241
2020-11-06 11:41:00.555701,1.18241
2020-11-06 11:41:30.613824,1.18241
2020-11-06 11:42:00.673683,1.18241
2020-11-06 11:42:30.729689,1.18241
2020-11-06 11:43:00.784244,1.18241
2020-11-06 11:43:30.844891,1.18241
2020-11-06 11:44:00.906151,1.18241
2020-11-06 11:44:30.966044,1.18241
