Date,Nilai
2020-11-06 11:30:00.995334,1.18258
2020-11-06 11:30:30.066329,1.18265
2020-11-06 11:31:00.130492,1.18256
2020-11-06 11:31:30.201348,1.1826
2020-11-06 11:32:00.268565,1.18253
2020-11-06 11:32:30.334812,1.18252
2020-11-06 11:33:00.396889,1.18249
2020-11-06 11:33:30.456894,1.18253
2020-11-06 11:34:00.516264,1.18248
2020-11-06 11:34:30.583578,1.1825
